id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
644390,MIN,Lichens,,PreservedSpecimen,b6e61356-466d-43bd-b2c2-41c4a27fe7c8,654375,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,22880,1974-07-24,1974,7,24,205,,24/Jul/1974,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,Hubbard,,"Lake George, 1 Mi N",,0,,47.21138889,-94.99277778,,,"47°12'41""N, 94°59'34""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:b6e61356-466d-43bd-b2c2-41c4a27fe7c8,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=644390
644395,MIN,Lichens,,PreservedSpecimen,fdf7bed8-568c-469b-86ea-48c4bf8cf503,654380,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,22870,1974-07-24,1974,7,24,205,,24/Jul/1974,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,Hubbard,,"Lake George, 1 Mi N",,0,,47.21138889,-94.99277778,,,"47°12'41""N, 94°59'34""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:fdf7bed8-568c-469b-86ea-48c4bf8cf503,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=644395
644430,MIN,Lichens,,PreservedSpecimen,912590eb-1a96-4586-822c-5de0e1a98101,654415,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,22745,1974-07-02,1974,7,2,183,,02/Jul/1974,,,,,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Loon Lake, Gunflint Trail; Superior National Forest",,0,,48.07333333,-90.73861111,,,"48°04'24""N, 90°44'19""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:912590eb-1a96-4586-822c-5de0e1a98101,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=644430
653680,MIN,Lichens,,PreservedSpecimen,e6c42414-6842-4cf5-a760-83b01d8a49f5,674004,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,24019,1974-10-27,1974,10,27,300,,27/Oct/1974,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Bethel, 2 Mi E; Cedar Creek Ecosystem Science Reserve",,0,,47.39277778,-93.18527778,,,"47°23'34""N, 93°11'07""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:e6c42414-6842-4cf5-a760-83b01d8a49f5,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653680
653722,MIN,Lichens,,PreservedSpecimen,5c8a40b3-ef60-44af-8831-67949738949a,674046,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,24115,1975-06-07,1975,6,7,158,,07/Jun/1975,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Winona,,"Winona, 12 Mi Nw; John Latsch State Park",,0,,43.16222222,-91.81972222,,,"43°09'44""N, 91°49'11""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:5c8a40b3-ef60-44af-8831-67949738949a,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653722
653743,MIN,Lichens,,PreservedSpecimen,d88051fc-5c96-4ed2-bc20-44732b5a0ce6,674067,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,24157,1975-06-28,1975,6,28,179,,28/Jun/1975,,,"on dead oak",,,,,,,,,,,,,,"United States",Minnesota,Olmsted,,"Oronoco, 4 Mi Sw",,0,,44.14638889,-92.61833333,,,"44°08'47""N, 92°37'06""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:d88051fc-5c96-4ed2-bc20-44732b5a0ce6,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653743
653772,MIN,Lichens,,PreservedSpecimen,15f5369e-fe2b-4d75-9a08-29c8b015c805,674096,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,24199,1975-06-28,1975,6,28,179,,28/Jun/1975,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Dodge,,"Mantorville, 2 Mi W",,0,,44.07444444,-92.79472222,,,"44°04'28""N, 92°47'41""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:15f5369e-fe2b-4d75-9a08-29c8b015c805,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653772
653873,MIN,Lichens,,PreservedSpecimen,c83d0f6f-c24d-4318-a40a-84b73a241803,674294,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,24711,1975-10-11,1975,10,11,284,,11/Oct/1975,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Spring Lake Park, 4 Mi N",,0,,45.18333333,-93.23416667,,,"45°11'00""N, 93°14'03""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:c83d0f6f-c24d-4318-a40a-84b73a241803,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653873
653877,MIN,Lichens,,PreservedSpecimen,97625917-7c74-401f-9c12-80dd1bede1ef,674298,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,24708,1975-10-11,1975,10,11,284,,11/Oct/1975,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Spring Lake Park, 4 Mi N",,0,,45.18333333,-93.23416667,,,"45°11'00""N, 93°14'03""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:97625917-7c74-401f-9c12-80dd1bede1ef,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653877
653885,MIN,Lichens,,PreservedSpecimen,8ef384ca-b10f-4ad2-a1cf-2838c8e9088c,674306,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,24686,1975-10-11,1975,10,11,284,,11/Oct/1975,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Anoka,,"Spring Lake Park, 4 Mi N",,0,,45.18333333,-93.23416667,,,"45°11'00""N, 93°14'03""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:8ef384ca-b10f-4ad2-a1cf-2838c8e9088c,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653885
653951,MIN,Lichens,,PreservedSpecimen,79382873-a6a1-4624-9169-b2e71cb48c20,674372,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,24976,1976-07-04,1976,7,4,186,,04/Jul/1976,,,,,,,,,,,,,,,,,"United States",Minnesota,Cook,,"Grand Marais, 10 Mi N; Kodonce River State Park",,0,,47.79388889,-90.15416667,,,"47°47'38""N, 90°09'15""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:79382873-a6a1-4624-9169-b2e71cb48c20,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=653951
654374,MIN,Lichens,,PreservedSpecimen,0f5e016b-2e66-4bed-8678-72ed6c1457ed,675539,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,25752,1976-07-21,1976,7,21,203,,21/Jul/1976,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Wadena,,"Huntersville, 3 Mi S; Huntersville State Forest",,0,,46.72888889,-95.08638889,,,"46°43'44""N, 95°05'11""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:0f5e016b-2e66-4bed-8678-72ed6c1457ed,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654374
654386,MIN,Lichens,,PreservedSpecimen,c0aae7bc-f728-402f-aa9f-46320bb93e6e,675551,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,25730,1976-07-21,1976,7,21,203,,21/Jul/1976,,,"on oak",,,,,,,,,,,,,,"United States",Minnesota,Wadena,,"Huntersville, 3 Mi S; Huntersville State Forest",,0,,46.72888889,-95.08638889,,,"46°43'44""N, 95°05'11""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:c0aae7bc-f728-402f-aa9f-46320bb93e6e,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654386
654405,MIN,Lichens,,PreservedSpecimen,1a963c28-7caa-449b-aec5-116acc439705,675570,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,25814,1976-07-21,1976,7,21,203,,21/Jul/1976,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,Wadena,,"Blue Grass, 5.5 Mi E; Lyons State Forest",,0,,46.54333333,-94.9,,,"46°32'36""N, 94°54'00""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:1a963c28-7caa-449b-aec5-116acc439705,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654405
654411,MIN,Lichens,,PreservedSpecimen,0924803c-f13d-45dc-b830-4d237abf40bc,675576,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,25807,1976-07-21,1976,7,21,203,,21/Jul/1976,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,Wadena,,"Blue Grass, 5.5 Mi E; Lyons State Forest",,0,,46.54333333,-94.9,,,"46°32'36""N, 94°54'00""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:0924803c-f13d-45dc-b830-4d237abf40bc,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654411
654429,MIN,Lichens,,PreservedSpecimen,95d10b38-69b7-4d66-bbde-e8ce075a7212,675594,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,25869,1976-07-23,1976,7,23,205,,23/Jul/1976,,,"on quaking aspen",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Gill Lake, N of Itasca State Park",,0,,47.26361111,-95.27138889,,,"47°15'49""N, 95°16'17""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:95d10b38-69b7-4d66-bbde-e8ce075a7212,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654429
654440,MIN,Lichens,,PreservedSpecimen,b624d579-ea6a-42de-a9ef-2bd739fdd261,675605,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,25857,1976-07-23,1976,7,23,205,,23/Jul/1976,,,"on balsam poplar",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Gill Lake, N of Itasca State Park",,0,,47.26361111,-95.27138889,,,"47°15'49""N, 95°16'17""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:b624d579-ea6a-42de-a9ef-2bd739fdd261,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654440
654446,MIN,Lichens,,PreservedSpecimen,09b0bf9d-cee9-44cd-936e-6ce2e9b2e575,675611,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,25849,1976-07-23,1976,7,23,205,,23/Jul/1976,,,"on tamarack",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Gill Lake, N of Itasca State Park",,0,,47.26361111,-95.27138889,,,"47°15'49""N, 95°16'17""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:09b0bf9d-cee9-44cd-936e-6ce2e9b2e575,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654446
654449,MIN,Lichens,,PreservedSpecimen,a2fce67d-6e24-4337-bc1d-0e439f1bd1db,675614,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,25843,1976-07-23,1976,7,23,205,,23/Jul/1976,,,"on balsam poplar",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Gill Lake, N of Itasca State Park",,0,,47.26361111,-95.27138889,,,"47°15'49""N, 95°16'17""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:a2fce67d-6e24-4337-bc1d-0e439f1bd1db,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654449
654452,MIN,Lichens,,PreservedSpecimen,44c9cc2b-f7e0-4662-823b-486fe996cc9c,675617,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,25839,1976-07-23,1976,7,23,205,,23/Jul/1976,,,"on dead poplar",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"Gill Lake, N of Itasca State Park",,0,,47.26361111,-95.27138889,,,"47°15'49""N, 95°16'17""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:44c9cc2b-f7e0-4662-823b-486fe996cc9c,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654452
654463,MIN,Lichens,,PreservedSpecimen,734147ca-2341-4455-88ec-00dc78cb2e4c,675628,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,25885,1976-07-24,1976,7,24,206,,24/Jul/1976,,,"on sugar maple",,,,,,,,,,,,,,"United States",Minnesota,Cass,,"Leech Lake, Ottertail Point",,0,,47.19222222,-94.44277778,,,"47°11'32""N, 94°26'34""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:734147ca-2341-4455-88ec-00dc78cb2e4c,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654463
654483,MIN,Lichens,,PreservedSpecimen,02dacd0e-f6b9-4b14-aae8-f727aa629264,675648,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Wetmore, C.",,25917,1976-07-24,1976,7,24,206,,24/Jul/1976,,,"on thuja",,,,,,,,,,,,,,"United States",Minnesota,Cass,,"Leech Lake, Ottertail Point",,0,,47.22694444,-94.40972222,,,"47°13'37""N, 94°24'35""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:02dacd0e-f6b9-4b14-aae8-f727aa629264,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654483
654518,MIN,Lichens,,PreservedSpecimen,ac8d9c3f-c5db-4106-9386-d62d8aba3382,675683,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Wetmore, C.",,25963,1976-07-24,1976,7,24,206,,24/Jul/1976,,,,,,,,,,,,,,,,,"United States",Minnesota,Cass,,"Leech Lake, Ottertail Point",,0,,47.22694444,-94.40972222,,,"47°13'37""N, 94°24'35""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ac8d9c3f-c5db-4106-9386-d62d8aba3382,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654518
654523,MIN,Lichens,,PreservedSpecimen,292a5ecd-0f5d-4c0c-a387-8d8c0dbd0b80,675688,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Wetmore, C.",,25956,1976-07-24,1976,7,24,206,,24/Jul/1976,,,"on thuja",,,,,,,,,,,,,,"United States",Minnesota,Cass,,"Leech Lake, Ottertail Point",,0,,47.22694444,-94.40972222,,,"47°13'37""N, 94°24'35""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:292a5ecd-0f5d-4c0c-a387-8d8c0dbd0b80,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654523
654542,MIN,Lichens,,PreservedSpecimen,702b0c73-fb24-41d5-91ef-30d4e7a2b924,675707,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia baltimorensis",278874,"(Gyeln. & Fóriss) Hale",Flavoparmelia,baltimorensis,,,,,,,,,,"Wetmore, C.",,26069,1976-07-27,1976,7,27,209,,27/Jul/1976,,,"on thuja",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"W Side of Lake; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:702b0c73-fb24-41d5-91ef-30d4e7a2b924,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654542
654543,MIN,Lichens,,PreservedSpecimen,4bbdd929-2612-447a-93d7-2ed48cc05656,675708,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Wetmore, C.",,26067,1976-07-27,1976,7,27,209,,27/Jul/1976,,,"on thuja",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"W Side of Lake; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:4bbdd929-2612-447a-93d7-2ed48cc05656,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654543
654549,MIN,Lichens,,PreservedSpecimen,a332666d-6dfa-4f6d-8c45-3c626020dead,675714,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,26054,1976-07-27,1976,7,27,209,,27/Jul/1976,,,"on thuja",,,,,,,,,,,,,,"United States",Minnesota,Clearwater,,"W Side of Lake; Itasca State Park",,0,,,,,,,,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:a332666d-6dfa-4f6d-8c45-3c626020dead,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654549
654637,MIN,Lichens,,PreservedSpecimen,ee16bfdf-8671-42f3-b60a-15e563d04d20,675802,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,26254B,1976-08-08,1976,8,8,221,,08/Aug/1976,,,"on pine",,,,,,,,,,,,,,"United States",Minnesota,Lake,,"Silver Bay, 4 Mi W",,0,,47.30388889,-91.32666667,,,"47°18'14""N, 91°19'36""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:ee16bfdf-8671-42f3-b60a-15e563d04d20,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654637
654643,MIN,Lichens,,PreservedSpecimen,6e743121-32ed-4da4-8abe-30dae21f88f4,675808,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Wetmore, C.",,26390,1976-08-11,1976,8,11,224,,11/Aug/1976,,,"on tamarack",,,,,,,,,,,,,,"United States",Minnesota,Mahnomen,,"Washington Lake, E of",,0,,47.40166667,-95.60694444,,,"47°24'06""N, 95°36'25""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:6e743121-32ed-4da4-8abe-30dae21f88f4,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654643
654645,MIN,Lichens,,PreservedSpecimen,dac696a6-74cd-4902-bfb1-a2c48d8ebec1,675810,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia flaventior",278914,"(Stirt.) Hale",Flavopunctelia,flaventior,,,,,,,,,,"Wetmore, C.",,26386,1976-08-11,1976,8,11,224,,11/Aug/1976,,,"on balsam poplar",,,,,,,,,,,,,,"United States",Minnesota,Mahnomen,,"Washington Lake, E of",,0,,47.40166667,-95.60694444,,,"47°24'06""N, 95°36'25""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:dac696a6-74cd-4902-bfb1-a2c48d8ebec1,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654645
654686,MIN,Lichens,,PreservedSpecimen,4916a841-18a6-46f9-ada3-d26fdcebe7e2,675851,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,26502,1976-08-14,1976,8,14,227,,14/Aug/1976,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Cass,,"Whipholt, 4 Mi S",,0,,47.00472222,-94.39305556,,,"47°00'17""N, 94°23'35""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:4916a841-18a6-46f9-ada3-d26fdcebe7e2,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654686
654701,MIN,Lichens,,PreservedSpecimen,6207881c-bb86-4ec5-802f-2feab694ca4d,675866,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,26479,1976-08-14,1976,8,14,227,,14/Aug/1976,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Cass,,"Whipholt, 4 Mi S",,0,,47.00472222,-94.39305556,,,"47°00'17""N, 94°23'35""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:6207881c-bb86-4ec5-802f-2feab694ca4d,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654701
654707,MIN,Lichens,,PreservedSpecimen,d9f4ecc6-08fa-48b2-84f2-91ef9fa3b7f5,675872,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,26465,1976-08-11,1976,8,11,224,,11/Aug/1976,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Polk,,"Whitefish Lake",,0,,47.58416667,-95.64333333,,,"47°35'03""N, 95°38'36""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:d9f4ecc6-08fa-48b2-84f2-91ef9fa3b7f5,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654707
654711,MIN,Lichens,,PreservedSpecimen,3d5ec260-5b84-4e91-aa53-da4bd16378be,675876,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavopunctelia soredica",278918,"(Nyl.) Hale",Flavopunctelia,soredica,,,,,,,,,,"Wetmore, C.",,26453,1976-08-11,1976,8,11,224,,11/Aug/1976,,,"on white birch",,,,,,,,,,,,,,"United States",Minnesota,Polk,,"Whitefish Lake",,0,,47.58416667,-95.64333333,,,"47°35'03""N, 95°38'36""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:3d5ec260-5b84-4e91-aa53-da4bd16378be,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654711
654728,MIN,Lichens,,PreservedSpecimen,4db358ac-c375-4541-b9f7-17df5409808d,675893,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,26427,1976-08-11,1976,8,11,224,,11/Aug/1976,,,,,,,,,,,,,,,,,"United States",Minnesota,Mahnomen,,"Washington Lake, E of",,0,,47.40166667,-95.60694444,,,"47°24'06""N, 95°36'25""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:4db358ac-c375-4541-b9f7-17df5409808d,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654728
654748,MIN,Lichens,,PreservedSpecimen,97455eb3-11ae-411f-9b91-0891d286f79f,675913,,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"Flavoparmelia caperata",278876,"(L.) Hale",Flavoparmelia,caperata,,,,,,,,,,"Wetmore, C.",,26577,1976-08-14,1976,8,14,227,,14/Aug/1976,,,"on jack pine",,,,,,,,,,,,,,"United States",Minnesota,Cass,,"Walker, 6 Mi Sw",,0,,47.05,-94.61833333,,,"47°03'00""N, 94°37'06""W",,,,,,,,,,,,,,,"2016-06-02 12:52:01",,11,urn:uuid:97455eb3-11ae-411f-9b91-0891d286f79f,https://bellatlas.umn.edu:443/collections/individual/index.php?occid=654748
